State_Name,Assembly_No,Constituency_No,Year,month,Poll_No,DelimID,Position,Candidate,Sex,Party,Votes,Candidate_Type,Valid_Votes,Electors,Constituency_Name,Constituency_Type,Sub_Region,N_Cand,Turnout_Percentage,Vote_Share_Percentage,Deposit_Lost,Margin,Margin_Percentage,ENOP,pid,Party_Type_TCPD,Party_ID,last_poll,Contested,Last_Party,Last_Party_ID,Last_Constituency_Name,Same_Constituency,Same_Party,No_Terms,Turncoat,Incumbent,Recontest,MyNeta_education,TCPD_Prof_Main,TCPD_Prof_Main_Desc,TCPD_Prof_Second,TCPD_Prof_Second_Desc,Election_Type
Bihar,8,49,1984,12,0,3,7,MD. ABRARUL HODA,M,IND,3313,,329377,737569,RANCHI,GEN,,23,44.66,1.01,yes,314,0.1,3.45,GEBR23347,Independents,10809,TRUE,3,IND,10809,RANCHI,TRUE,TRUE,0,FALSE,FALSE,TRUE,,,,,,Lok Sabha Election (GE)
Bihar,8,49,1984,12,0,3,8,KALI CHARAN KOIRI,M,IND,2999,,329377,737569,RANCHI,GEN,,23,44.66,0.91,yes,137,0.04,3.45,GEBR30252,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,Lok Sabha Election (GE)
Bihar,8,49,1984,12,0,3,9,GOKUL CHAND SAMOTA,M,IND,2862,,329377,737569,RANCHI,GEN,,23,44.66,0.87,yes,98,0.03,3.45,GEBR30248,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,Lok Sabha Election (GE)
Bihar,8,49,1984,12,0,3,10,AWADHESH KUMAR CHOUDHARY,M,IND,2764,,329377,737569,RANCHI,GEN,,23,44.66,0.84,yes,700,0.21,3.45,GEBR30247,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,Lok Sabha Election (GE)
Bihar,8,49,1984,12,0,3,11,SURESH LAL,M,IND,2064,,329377,737569,RANCHI,GEN,,23,44.66,0.63,yes,36,0.01,3.45,GEBR30244,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,Lok Sabha Election (GE)
Bihar,8,49,1984,12,0,3,12,SATYA NARAIN SINGH,M,IND,2028,,329377,737569,RANCHI,GEN,,23,44.66,0.62,yes,19,0.01,3.45,GEBR36290,Independents,10809,TRUE,2,BJS,4152,JAMSHEDPUR,FALSE,FALSE,0,FALSE,FALSE,FALSE,,,,,,Lok Sabha Election (GE)
Bihar,8,49,1984,12,0,3,13,SURENDRA SINGH GANDOK,M,IND,2009,,329377,737569,RANCHI,GEN,,23,44.66,0.61,yes,555,0.17,3.45,GEBR30235,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,Lok Sabha Election (GE)
Bihar,8,49,1984,12,0,3,14,N.P.VARGHESE,M,IND,1454,,329377,737569,RANCHI,GEN,,23,44.66,0.44,yes,40,0.01,3.45,GEBR30234,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,Lok Sabha Election (GE)
Bihar,8,49,1984,12,0,3,15,AMBIKA DUTT DWIDEDI,M,IND,1414,,329377,737569,RANCHI,GEN,,23,44.66,0.43,yes,200,0.06,3.45,GEBR30231,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,Lok Sabha Election (GE)
Bihar,8,49,1984,12,0,3,16,ABDUL RAUF,M,IND,1214,,329377,737569,RANCHI,GEN,,23,44.66,0.37,yes,284,0.09,3.45,GEBR26607,Independents,10809,TRUE,2,IND,10809,RANCHI,TRUE,TRUE,0,FALSE,FALSE,TRUE,,,,,,Lok Sabha Election (GE)
Bihar,8,49,1984,12,0,3,17,TOUKIR,M,IND,930,,329377,737569,RANCHI,GEN,,23,44.66,0.28,yes,5,0,3.45,GEBR30243,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,Lok Sabha Election (GE)
Bihar,8,49,1984,12,0,3,18,ASHAPATI TOPPA,M,IND,925,,329377,737569,RANCHI,GEN,,23,44.66,0.28,yes,85,0.03,3.45,GEBR30236,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,Lok Sabha Election (GE)
Bihar,8,49,1984,12,0,3,19,ANGAD SINGH,M,IND,840,,329377,737569,RANCHI,GEN,,23,44.66,0.26,yes,16,0,3.45,GEBR30237,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,Lok Sabha Election (GE)
Bihar,8,49,1984,12,0,3,20,MAHABIR SAHU,M,IND,824,,329377,737569,RANCHI,GEN,,23,44.66,0.25,yes,259,0.08,3.45,GEBR30250,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,Lok Sabha Election (GE)
Bihar,8,49,1984,12,0,3,21,SURESHWAR JHA,M,IND,565,,329377,737569,RANCHI,GEN,,23,44.66,0.17,yes,3,0,3.45,GEBR30240,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,Lok Sabha Election (GE)
Bihar,8,49,1984,12,0,3,22,NAJMUL HODA,M,IND,562,,329377,737569,RANCHI,GEN,,23,44.66,0.17,yes,150,0.05,3.45,GEBR30241,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,Lok Sabha Election (GE)
Bihar,8,49,1984,12,0,3,23,DINBANDHU GOPE,M,IND,412,,329377,737569,RANCHI,GEN,,23,44.66,0.13,yes,0,0,3.45,GEBR30251,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,Lok Sabha Election (GE)
Bihar,8,50,1984,12,0,3,1,GOPESHWAR,M,INC,196965,,430721,752702,JAMSHEDPUR,GEN,,17,57.22,45.73,no,66202,15.37,3.23,GEBR30316,National Party,3482,TRUE,1,,,,,,1,FALSE,FALSE,FALSE,,,,,,Lok Sabha Election (GE)
Bihar,8,50,1984,12,0,3,2,TIKARAM MANJHI,M,CPI,130763,,430721,752702,JAMSHEDPUR,GEN,,17,57.22,30.36,no,85772,19.91,3.23,GEBR26623,State-based Party,2444,TRUE,2,CPI,2444,JAMSHEDPUR,TRUE,TRUE,0,FALSE,FALSE,TRUE,,,,,,Lok Sabha Election (GE)
Bihar,8,50,1984,12,0,3,3,RUDRA PRATAP SARANGI,M,BJP,44991,,430721,752702,JAMSHEDPUR,GEN,,17,57.22,10.45,yes,22405,5.2,3.23,GEBR23240,National Party,1605,TRUE,4,JNP,4406,JAMSHEDPUR,TRUE,FALSE,2,TRUE,TRUE,TRUE,,,,,,Lok Sabha Election (GE)
Bihar,8,50,1984,12,0,3,4,SHAILENDRA MAHTO,M,JMM,22586,GEN,430721,752702,JAMSHEDPUR,GEN,,17,57.22,5.24,yes,8388,1.95,3.23,GEBR30305,State-based Party,4653,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,Lok Sabha Election (GE)
Bihar,8,50,1984,12,0,3,5,MOHAMMAD AYUB KHAN,M,JNP,14198,,430721,752702,JAMSHEDPUR,GEN,,17,57.22,3.3,yes,9035,2.1,3.23,GEBR30306,National Party,4406,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,Lok Sabha Election (GE)
Bihar,8,50,1984,12,0,3,6,SHALEN KUMAR MAHTO,M,IND,5163,,430721,752702,JAMSHEDPUR,GEN,,17,57.22,1.2,yes,2022,0.47,3.23,GEBR30313,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,Lok Sabha Election (GE)
Bihar,8,50,1984,12,0,3,7,VYAS TIWARI,M,IND,3141,,430721,752702,JAMSHEDPUR,GEN,,17,57.22,0.73,yes,713,0.17,3.23,GEBR30304,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,Lok Sabha Election (GE)
Bihar,8,50,1984,12,0,3,8,KRISHNA MOHAN RATH,M,IND,2428,,430721,752702,JAMSHEDPUR,GEN,,17,57.22,0.56,yes,116,0.03,3.23,GEBR30302,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,Lok Sabha Election (GE)
Bihar,8,50,1984,12,0,3,9,KRISHNA HONHAGA,M,IND,2312,,430721,752702,JAMSHEDPUR,GEN,,17,57.22,0.54,yes,950,0.22,3.23,GEBR30303,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,Lok Sabha Election (GE)
Bihar,8,50,1984,12,0,3,10,RAM BHAGWAN RAI,M,IND,1362,,430721,752702,JAMSHEDPUR,GEN,,17,57.22,0.32,yes,23,0.01,3.23,GEBR30308,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,Lok Sabha Election (GE)
Bihar,8,50,1984,12,0,3,11,KALICHARAN MAHATO,M,IND,1339,,430721,752702,JAMSHEDPUR,GEN,,17,57.22,0.31,yes,82,0.02,3.23,GEBR30309,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,Lok Sabha Election (GE)
Bihar,8,50,1984,12,0,3,12,RAM DUTTA SINGH,M,IND,1257,,430721,752702,JAMSHEDPUR,GEN,,17,57.22,0.29,yes,83,0.02,3.23,GEBR30307,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,Lok Sabha Election (GE)
Bihar,8,50,1984,12,0,3,13,SABHA PATI YADAV,M,IND,1174,,430721,752702,JAMSHEDPUR,GEN,,17,57.22,0.27,yes,221,0.05,3.23,GEBR30312,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,Lok Sabha Election (GE)
Bihar,8,50,1984,12,0,3,14,S.V.LAL GURIA,M,IND,953,,430721,752702,JAMSHEDPUR,GEN,,17,57.22,0.22,yes,170,0.04,3.23,GEBR30315,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,Lok Sabha Election (GE)
Bihar,8,50,1984,12,0,3,15,SARWAJEET TIWARI,M,IND,783,,430721,752702,JAMSHEDPUR,GEN,,17,57.22,0.18,yes,40,0.01,3.23,GEBR30314,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,Lok Sabha Election (GE)
Bihar,8,50,1984,12,0,3,16,SHIVA DAYAL SHARMA,M,IND,743,,430721,752702,JAMSHEDPUR,GEN,,17,57.22,0.17,yes,180,0.04,3.23,GEBR30301,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,Lok Sabha Election (GE)
Bihar,8,50,1984,12,0,3,17,ABDUL KALAM,M,IND,563,,430721,752702,JAMSHEDPUR,GEN,,17,57.22,0.13,yes,0,0,3.23,GEBR30310,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,Lok Sabha Election (GE)
Bihar,8,51,1984,12,0,3,1,BEGUN SUMBRUI,M,INC,103160,ST,231716,614503,SINGHBHUM,ST,,14,37.71,44.52,no,60211,25.98,4,GEBR23252,National Party,3482,TRUE,3,JNP,4406,SINGHBHUM,TRUE,FALSE,3,TRUE,TRUE,TRUE,,,,,,Lok Sabha Election (GE)
Bihar,8,51,1984,12,0,3,2,DEVENDRA MAJHI,M,IND,42949,,231716,614503,SINGHBHUM,ST,,14,37.71,18.54,no,22166,9.57,4,GEBR26649,Independents,10809,TRUE,2,IND,10809,SINGHBHUM,TRUE,TRUE,0,FALSE,FALSE,TRUE,,,,,,Lok Sabha Election (GE)
Bihar,8,51,1984,12,0,3,3,KRISHNA MARDI,M,JMM,20783,ST,231716,614503,SINGHBHUM,ST,,14,37.71,8.97,yes,744,0.32,4,GEBR30676,State-based Party,4653,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,Lok Sabha Election (GE)
Bihar,8,51,1984,12,0,3,4,SUBH NATH DEOGAM,M,BJP,20039,,231716,614503,SINGHBHUM,ST,,14,37.71,8.65,yes,5807,2.51,4,GEBR30673,National Party,1605,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,Lok Sabha Election (GE)
Bihar,8,51,1984,12,0,3,5,MANGAL SINGH LAMAI,M,LKD,14232,,231716,614503,SINGHBHUM,ST,,14,37.71,6.14,yes,5338,2.3,4,GEBR26648,National Party,4996,TRUE,2,JNP(S),15079,SINGHBHUM,TRUE,FALSE,0,TRUE,FALSE,TRUE,,,,,,Lok Sabha Election (GE)
Bihar,8,51,1984,12,0,3,6,PURNA CHANDRA BIRUA,M,IND,8894,,231716,614503,SINGHBHUM,ST,,14,37.71,3.84,yes,2723,1.18,4,GEBR23250,Independents,10809,TRUE,2,IND,10809,SINGHBHUM,TRUE,TRUE,0,FALSE,FALSE,FALSE,,,,,,Lok Sabha Election (GE)
Bihar,8,51,1984,12,0,3,7,BEGUN BODRA,M,IND,6171,,231716,614503,SINGHBHUM,ST,,14,37.71,2.66,yes,2433,1.05,4,GEBR30674,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,Lok Sabha Election (GE)
Bihar,8,51,1984,12,0,3,8,KOLAY BIRUA,M,JNP,3738,,231716,614503,SINGHBHUM,ST,,14,37.71,1.61,yes,683,0.29,4,GEBR22303,National Party,4406,TRUE,2,IND,10809,SINGHBHUM,TRUE,FALSE,0,FALSE,FALSE,FALSE,,,,,,Lok Sabha Election (GE)
Bihar,8,51,1984,12,0,3,9,JUSTIN RICHARD,M,IND,3055,,231716,614503,SINGHBHUM,ST,,14,37.71,1.32,yes,672,0.29,4,GEBR26645,Independents,10809,TRUE,2,IND,10809,SINGHBHUM,TRUE,TRUE,0,FALSE,FALSE,TRUE,,,,,,Lok Sabha Election (GE)
Bihar,8,51,1984,12,0,3,10,RANJEET MUNDA,M,IND,2383,,231716,614503,SINGHBHUM,ST,,14,37.71,1.03,yes,83,0.04,4,GEBR30682,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,Lok Sabha Election (GE)
Bihar,8,51,1984,12,0,3,11,MEWA LALL HONHAGA,M,IND,2300,,231716,614503,SINGHBHUM,ST,,14,37.71,0.99,yes,766,0.33,4,GEBR23258,Independents,10809,TRUE,2,IND,10809,SINGHBHUM,TRUE,TRUE,0,FALSE,FALSE,FALSE,,,,,,Lok Sabha Election (GE)
Bihar,8,51,1984,12,0,3,12,MAHATI GUIYAN,M,IND,1534,,231716,614503,SINGHBHUM,ST,,14,37.71,0.66,yes,40,0.02,4,GEBR30679,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,Lok Sabha Election (GE)
Bihar,8,51,1984,12,0,3,13,FELIX HEMAN HEBRON RICHARD,M,IND,1494,,231716,614503,SINGHBHUM,ST,,14,37.71,0.64,yes,510,0.22,4,GEBR23256,Independents,10809,TRUE,3,IND,10809,SINGHBHUM,TRUE,TRUE,0,FALSE,FALSE,TRUE,,,,,,Lok Sabha Election (GE)
Bihar,8,51,1984,12,0,3,14,LAKSHMI RAM MARDI,M,IND,984,,231716,614503,SINGHBHUM,ST,,14,37.71,0.42,yes,0,0,4,GEBR30680,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,Lok Sabha Election (GE)
Bihar,8,52,1984,12,0,3,1,SIMON TIGGA,M,INC,97721,,237756,625719,KHUNTI,ST,,9,38,41.1,no,33010,13.88,3.57,GEBR30691,National Party,3482,TRUE,1,,,,,,1,FALSE,FALSE,FALSE,,,,,,Lok Sabha Election (GE)
Bihar,8,52,1984,12,0,3,2,NIREL ENEM HORO,M,IND,64711,ST,237756,625719,KHUNTI,ST,,9,38,27.22,no,22674,9.54,3.57,GEBR82064,Independents,10809,TRUE,4,JKD,4717,KHUNTI,TRUE,FALSE,3,FALSE,TRUE,TRUE,,,,,,Lok Sabha Election (GE)
Bihar,8,52,1984,12,0,3,3,KARIA MUNDA,M,BJP,42037,ST,237756,625719,KHUNTI,ST,,9,38,17.68,no,20500,8.62,3.57,GEBR22312,National Party,1605,TRUE,4,JNP,4406,KHUNTI,TRUE,FALSE,1,TRUE,FALSE,TRUE,,,,,,Lok Sabha Election (GE)
Bihar,8,52,1984,12,0,3,4,JAYANT JAIPAL SINGH,M,IND,21537,,237756,625719,KHUNTI,ST,,9,38,9.06,yes,18261,7.68,3.57,GEBR30686,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,Lok Sabha Election (GE)
Bihar,8,52,1984,12,0,3,5,N.BHENGRA,M,IND,3276,,237756,625719,KHUNTI,ST,,9,38,1.38,yes,917,0.39,3.57,GEBR30690,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,Lok Sabha Election (GE)
Bihar,8,52,1984,12,0,3,6,C.E.B.TOPNO,M,IND,2359,,237756,625719,KHUNTI,ST,,9,38,0.99,yes,188,0.08,3.57,GEBR30684,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,Lok Sabha Election (GE)
Bihar,8,52,1984,12,0,3,7,KANHAI LAL SINGH,M,IND,2171,,237756,625719,KHUNTI,ST,,9,38,0.91,yes,137,0.06,3.57,GEBR30683,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,Lok Sabha Election (GE)
Bihar,8,52,1984,12,0,3,8,INDI PAHAN,M,IND,2034,,237756,625719,KHUNTI,ST,,9,38,0.86,yes,124,0.05,3.57,GEBR30689,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,Lok Sabha Election (GE)
Bihar,8,52,1984,12,0,3,9,M.H.BAZRAY MUNDA,M,IND,1910,,237756,625719,KHUNTI,ST,,9,38,0.8,yes,0,0,3.57,GEBR22315,Independents,10809,TRUE,7,IND,10809,KHUNTI,TRUE,TRUE,0,FALSE,FALSE,TRUE,,,,,,Lok Sabha Election (GE)
Bihar,8,53,1984,12,0,3,1,SUMATI ORAON,F,INC,157284,,264044,678981,LOHARDAGA,ST,,14,38.89,59.57,no,102067,38.66,2.5,GEBR82010,National Party,3482,TRUE,2,INC,3482,LOHARDAGA(ST),FALSE,TRUE,2,FALSE,TRUE,TRUE,,,,,,Lok Sabha Election (GE)
Bihar,8,53,1984,12,0,3,2,LALIT ORAON,M,BJP,55217,,264044,678981,LOHARDAGA,ST,,14,38.89,20.91,no,35756,13.54,2.5,GEBR30456,National Party,1605,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,Lok Sabha Election (GE)
Bihar,8,53,1984,12,0,3,3,ALBINUS MINJ,M,JNP,19461,,264044,678981,LOHARDAGA,ST,,14,38.89,7.37,yes,9142,3.46,2.5,GEBR30452,National Party,4406,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,Lok Sabha Election (GE)
Bihar,8,53,1984,12,0,3,4,CLEMENT TOPPO,M,IND,10319,,264044,678981,LOHARDAGA,ST,,14,38.89,3.91,yes,6416,2.43,2.5,GEBR23490,Independents,10809,TRUE,3,IND,10809,LOHARDAGA,TRUE,TRUE,0,FALSE,FALSE,FALSE,,,,,,Lok Sabha Election (GE)
Bihar,8,53,1984,12,0,3,5,JUGESH ORAON,M,IND,3903,,264044,678981,LOHARDAGA,ST,,14,38.89,1.48,yes,358,0.14,2.5,GEBR30458,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,Lok Sabha Election (GE)
Bihar,8,53,1984,12,0,3,6,NARAYAN ORAON,M,IND,3545,,264044,678981,LOHARDAGA,ST,,14,38.89,1.34,yes,167,0.06,2.5,GEBR30448,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,Lok Sabha Election (GE)
Bihar,8,53,1984,12,0,3,7,EMANUEL TIRKEY,M,IND,3378,,264044,678981,LOHARDAGA,ST,,14,38.89,1.28,yes,1191,0.45,2.5,GEBR26676,Independents,10809,TRUE,2,IND,10809,LOHARDAGA,TRUE,TRUE,0,FALSE,FALSE,FALSE,,,,,,Lok Sabha Election (GE)
Bihar,8,53,1984,12,0,3,8,LALU PAHAN,M,IND,2187,,264044,678981,LOHARDAGA,ST,,14,38.89,0.83,yes,217,0.08,2.5,GEBR30450,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,Lok Sabha Election (GE)
Bihar,8,53,1984,12,0,3,9,CYRIL TOPPO,M,JMM,1970,,264044,678981,LOHARDAGA,ST,,14,38.89,0.75,yes,342,0.13,2.5,GEBR30447,State-based Party,4653,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,Lok Sabha Election (GE)
Bihar,8,53,1984,12,0,3,10,ARUN ORAON,M,IND,1628,,264044,678981,LOHARDAGA,ST,,14,38.89,0.62,yes,109,0.04,2.5,GEBR30453,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,Lok Sabha Election (GE)
Bihar,8,53,1984,12,0,3,11,BANMALI BHAGAT,M,IND,1519,,264044,678981,LOHARDAGA,ST,,14,38.89,0.58,yes,123,0.05,2.5,GEBR30454,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,Lok Sabha Election (GE)
Bihar,8,53,1984,12,0,3,12,SULEMAN MINJ,M,IND,1396,,264044,678981,LOHARDAGA,ST,,14,38.89,0.53,yes,5,0,2.5,GEBR30451,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,Lok Sabha Election (GE)
Bihar,8,53,1984,12,0,3,13,SOMAI ORAON,M,IND,1391,,264044,678981,LOHARDAGA,ST,,14,38.89,0.53,yes,545,0.21,2.5,GEBR26671,Independents,10809,TRUE,2,IND,10809,LOHARDAGA,TRUE,TRUE,0,FALSE,FALSE,FALSE,,,,,,Lok Sabha Election (GE)
Bihar,8,53,1984,12,0,3,14,BEIMSEN ORAON,M,IND,846,,264044,678981,LOHARDAGA,ST,,14,38.89,0.32,yes,0,0,2.5,GEBR30460,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,Lok Sabha Election (GE)
Bihar,8,54,1984,12,0,3,1,KAMLA KUMARI,F,INC,254846,,351294,754787,PALAMAU,SC,,6,46.54,72.54,no,185050,52.68,1.75,GEBR17992,National Party,3482,TRUE,5,INC(I),3482,PALAMAU,TRUE,TRUE,4,FALSE,TRUE,TRUE,,,,,,Lok Sabha Election (GE)
Bihar,8,54,1984,12,0,3,2,RAM SUNDAR DAS,M,JNP,69796,,351294,754787,PALAMAU,SC,,6,46.54,19.87,no,58030,16.52,1.75,GEBR30338,National Party,4406,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,Lok Sabha Election (GE)
Bihar,8,54,1984,12,0,3,3,RAM DEVI RAM,M,ICJ,11766,SC,351294,754787,PALAMAU,SC,,6,46.54,3.35,yes,3925,1.12,1.75,GEBR22327,State-based Party,15232,TRUE,2,BJS,4152,PALAMAU,TRUE,FALSE,0,TRUE,FALSE,FALSE,,,,,,Lok Sabha Election (GE)
Bihar,8,54,1984,12,0,3,4,VISHWANATH RAM,M,IND,7841,,351294,754787,PALAMAU,SC,,6,46.54,2.23,yes,3987,1.13,1.75,GEBR30336,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,Lok Sabha Election (GE)
Bihar,8,54,1984,12,0,3,5,SANTOSH KUMAR PASWAN,M,IND,3854,,351294,754787,PALAMAU,SC,,6,46.54,1.1,yes,663,0.19,1.75,GEBR30335,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,Lok Sabha Election (GE)
